customer_id,usemonth,count
AS272193,2018-04,9
AS272193,2018-05,7
AS272193,2018-06,6
AS272193,2018-07,3
AS272193,2018-08,5
AS272193,2018-09,4
AS272193,2018-10,4
AS272193,2018-11,7
AS272193,2018-12,6
AS272193,2019-01,4
AS272193,2019-02,5
AS272193,2019-03,7
AS273321,2018-09,7
AS273321,2018-10,4
AS273321,2018-11,2
AS273414,2018-04,8
AS273414,2018-05,4
AS273414,2018-06,5
AS273414,2018-07,7
AS273414,2018-08,3
AS273414,2018-09,3
AS273414,2018-10,4
AS273414,2018-11,3
AS273414,2018-12,2
AS273414,2019-01,5
AS273414,2019-02,5
AS273414,2019-03,5
AS275166,2018-04,2
AS275166,2018-05,5
AS275166,2018-06,2
AS275166,2018-07,2
AS275166,2018-08,3
AS275166,2018-09,5
AS275166,2018-10,5
AS275166,2018-11,3
AS275166,2018-12,1
AS275166,2019-01,6
AS275166,2019-02,5
AS275166,2019-03,3
AS275287,2018-04,6
AS275287,2018-05,3
AS275287,2018-06,4
AS275287,2018-07,3
AS275287,2018-08,5
AS275287,2018-09,6
AS275287,2018-10,3
AS275287,2018-11,6
AS275287,2018-12,5
AS275287,2019-01,5
AS275287,2019-02,2
AS275287,2019-03,1
AS275753,2018-04,4
AS275753,2018-05,6
AS275753,2018-06,5
AS275753,2018-07,6
AS275753,2018-08,4
AS275753,2018-09,5
AS275753,2018-10,3
AS275753,2018-11,3
AS275753,2018-12,6
AS275753,2019-01,4
AS275753,2019-02,4
AS275753,2019-03,7
AS279781,2019-01,8
AS279781,2019-02,6
AS279781,2019-03,4
AS280744,2018-04,4
AS280744,2018-05,1
AS280744,2018-06,4
AS280744,2018-07,4
AS280744,2018-08,4
AS280744,2018-09,4
AS280807,2018-10,8
AS280807,2018-11,4
AS280807,2018-12,3
AS280969,2018-06,8
AS280969,2018-07,8
AS280969,2018-08,4
AS280969,2018-09,5
AS280969,2018-10,3
AS280969,2018-11,4
AS282618,2018-04,7
AS282618,2018-05,3
AS282618,2018-06,5
AS282618,2018-07,4
AS282618,2018-08,6
AS282618,2018-09,5
AS282618,2018-10,7
AS282618,2018-11,6
AS282618,2018-12,5
AS282618,2019-01,5
AS282618,2019-02,6
AS282618,2019-03,7
AS285092,2019-01,12
AS285092,2019-02,6
AS288237,2019-02,8
AS288237,2019-03,9
AS288339,2018-04,5
AS288339,2018-05,4
AS288339,2018-06,6
AS288339,2018-07,6
AS288339,2018-08,5
AS288339,2018-09,6
AS288339,2018-10,6
AS288339,2018-11,6
AS288339,2018-12,8
AS288339,2019-01,6
AS288339,2019-02,2
AS288339,2019-03,4
AS288569,2018-04,9
AS288569,2018-05,9
AS288569,2018-06,5
AS288569,2018-07,6
AS288569,2018-08,4
AS288569,2018-09,9
AS288569,2018-10,6
AS288569,2018-11,7
AS288569,2018-12,9
AS288569,2019-01,4
AS288569,2019-02,7
AS288569,2019-03,8
AS294655,2018-04,7
AS294655,2018-05,4
AS294655,2018-06,4
AS294655,2018-07,2
AS294655,2018-08,8
AS294655,2018-09,6
AS294655,2018-10,4
AS294655,2018-11,4
AS294655,2018-12,5
AS294655,2019-01,5
AS294655,2019-02,4
AS294655,2019-03,4
AS297966,2018-04,6
AS297966,2018-05,7
AS297966,2018-06,5
AS297966,2018-07,8
AS297966,2018-08,2
AS297966,2018-09,4
AS297966,2018-10,5
AS297966,2018-11,5
AS297966,2018-12,4
AS297966,2019-01,7
AS297966,2019-02,7
AS297966,2019-03,3
AS299544,2018-04,2
AS299544,2018-05,6
AS299544,2018-06,4
AS299544,2018-07,3
AS299544,2018-08,5
AS299544,2018-09,6
AS299544,2018-10,5
AS299544,2018-11,4
AS299544,2018-12,3
AS299544,2019-01,6
AS299544,2019-02,3
AS299544,2019-03,2
AS301190,2018-08,8
AS301190,2018-09,6
AS301190,2018-10,5
AS301190,2018-11,1
AS301190,2018-12,3
AS301190,2019-01,1
AS303294,2018-04,4
AS303294,2018-05,5
AS303294,2018-06,6
AS303294,2018-07,5
AS303294,2018-08,5
AS303294,2018-09,6
AS303294,2018-10,3
AS303294,2018-11,2
AS303294,2018-12,8
AS303294,2019-01,5
AS303294,2019-02,3
AS303294,2019-03,7
AS305652,2018-04,10
AS305652,2018-05,7
AS305652,2018-06,9
AS305652,2018-07,6
AS305652,2018-08,5
AS305652,2018-09,6
AS305652,2018-10,5
AS305652,2018-11,3
AS305652,2018-12,3
AS305652,2019-01,2
AS305652,2019-02,5
AS305860,2018-04,3
AS305860,2018-05,5
AS305860,2018-06,2
AS306340,2018-10,11
AS306340,2018-11,9
AS306340,2018-12,6
AS306340,2019-01,11
AS306340,2019-02,11
AS306340,2019-03,5
AS309101,2018-04,1
AS309101,2018-05,2
AS309101,2018-06,4
AS309101,2018-07,3
AS309101,2018-08,4
AS309101,2018-09,2
AS309101,2018-10,4
AS309101,2018-11,3
AS309101,2018-12,3
AS309101,2019-01,6
AS309101,2019-02,6
AS309101,2019-03,7
AS310166,2018-12,12
AS310166,2019-01,7
AS310166,2019-02,9
AS310166,2019-03,9
AS310564,2018-04,1
AS311628,2018-04,5
AS311628,2018-05,5
AS311628,2018-06,6
AS311628,2018-07,6
AS311628,2018-08,3
AS311628,2018-09,4
AS311628,2018-10,5
AS311628,2018-11,4
AS311628,2018-12,4
AS311628,2019-01,5
AS311628,2019-02,4
AS311628,2019-03,5
AS319907,2018-04,9
AS319907,2018-05,8
AS319907,2018-06,8
AS319907,2018-07,8
AS319907,2018-08,5
AS319907,2018-09,6
AS319907,2018-10,6
AS319907,2018-11,9
AS319907,2018-12,5
AS319907,2019-01,7
AS319907,2019-02,11
AS319907,2019-03,5
AS320552,2018-04,5
AS320552,2018-05,4
AS320552,2018-06,4
AS320552,2018-07,5
AS320552,2018-08,8
AS320552,2018-09,5
AS320552,2018-10,6
AS320552,2018-11,3
AS320552,2018-12,5
AS320552,2019-01,4
AS320552,2019-02,2
AS320552,2019-03,5
AS321794,2018-04,9
AS321794,2018-05,4
AS321794,2018-06,1
AS321794,2018-07,4
AS321794,2018-08,5
AS321794,2018-09,1
AS321794,2018-10,2
AS321794,2018-11,4
AS321794,2018-12,2
AS330327,2019-02,9
AS330327,2019-03,10
AS333307,2018-10,8
AS333307,2018-11,6
AS333307,2018-12,4
AS333307,2019-01,3
AS333662,2019-01,10
AS333662,2019-02,11
AS333662,2019-03,10
AS335390,2018-04,5
AS335390,2018-05,6
AS335390,2018-06,7
AS335390,2018-07,4
AS335390,2018-08,7
AS335390,2018-09,5
AS335390,2018-10,7
AS335390,2018-11,4
AS335390,2018-12,7
AS335390,2019-01,6
AS335390,2019-02,6
AS335390,2019-03,5
AS335973,2019-01,9
AS335973,2019-02,7
AS335973,2019-03,8
AS339451,2018-04,4
AS339451,2018-05,5
AS339451,2018-06,3
AS339451,2018-07,6
AS339451,2018-08,5
AS339451,2018-09,1
AS339451,2018-10,3
AS339451,2018-11,6
AS339451,2018-12,5
AS339451,2019-01,4
AS339451,2019-02,5
AS339451,2019-03,6
AS342526,2018-04,5
AS342526,2018-05,5
AS342526,2018-06,5
AS342526,2018-07,7
AS342526,2018-08,9
AS342526,2018-09,3
AS342526,2018-10,3
AS342526,2018-11,6
AS342526,2018-12,6
AS342526,2019-01,2
AS342526,2019-02,5
AS342526,2019-03,3
AS345469,2018-04,7
AS345469,2018-05,4
AS345469,2018-06,5
AS345469,2018-07,6
AS345469,2018-08,5
AS345469,2018-09,3
AS345469,2018-10,1
AS345469,2018-11,5
AS345469,2018-12,1
AS345469,2019-01,2
AS345469,2019-02,3
AS345469,2019-03,2
AS345508,2018-04,5
AS345508,2018-05,6
AS345508,2018-06,6
AS345508,2018-07,3
AS345508,2018-08,7
AS345508,2018-09,6
AS345508,2018-10,7
AS345508,2018-11,8
AS345508,2018-12,3
AS345508,2019-01,8
AS345508,2019-02,6
AS345508,2019-03,5
AS346579,2018-04,3
AS346579,2018-05,4
AS346579,2018-06,3
AS346579,2018-07,4
AS346579,2018-08,5
AS346579,2018-09,5
AS346579,2018-10,6
AS346579,2018-11,6
AS346579,2018-12,6
AS346579,2019-01,4
AS346579,2019-02,3
AS346579,2019-03,7
AS347139,2018-07,12
AS347139,2018-08,2
AS347661,2018-04,2
AS348132,2018-12,8
AS348132,2019-01,4
AS348132,2019-02,9
AS348132,2019-03,10
AS349963,2018-12,6
AS349963,2019-01,10
AS349963,2019-02,7
AS349963,2019-03,8
AS351574,2018-04,3
AS351574,2018-05,3
AS351574,2018-06,6
AS351574,2018-07,1
AS352069,2018-11,8
AS352069,2018-12,6
AS352069,2019-01,3
AS352069,2019-02,2
AS352069,2019-03,2
AS352209,2018-04,4
AS352209,2018-05,5
AS352209,2018-06,5
AS352209,2018-07,6
AS352209,2018-08,1
AS352209,2018-09,4
AS352209,2018-10,5
AS352209,2018-11,6
AS352209,2018-12,4
AS352209,2019-01,5
AS352209,2019-02,2
AS352209,2019-03,2
AS353422,2018-04,8
AS353422,2018-05,4
AS353422,2018-06,4
AS353422,2018-07,6
AS353422,2018-08,5
AS353422,2018-09,5
AS353422,2018-10,3
AS353422,2018-11,5
AS353422,2018-12,4
AS353422,2019-01,8
AS353422,2019-02,2
AS353422,2019-03,5
AS354246,2018-04,8
AS354246,2018-05,6
AS355842,2018-07,10
AS355842,2018-08,5
AS355842,2018-09,4
AS356812,2018-04,8
AS356812,2018-05,8
AS356812,2018-06,4
AS356812,2018-07,4
AS356812,2018-08,7
AS356812,2018-09,4
AS356812,2018-10,5
AS356812,2018-11,6
AS356812,2018-12,6
AS356812,2019-01,6
AS356812,2019-02,7
AS356812,2019-03,8
AS359364,2018-04,1
AS359364,2018-05,4
AS359364,2018-06,5
AS359364,2018-07,5
AS359364,2018-08,4
AS359364,2018-09,2
AS359364,2018-10,4
AS359364,2018-11,2
AS359364,2018-12,6
AS359364,2019-01,2
AS359364,2019-02,6
AS359364,2019-03,4
AS363699,2018-04,3
AS363699,2018-05,5
AS363699,2018-06,2
AS365290,2018-04,6
AS365290,2018-05,4
AS365290,2018-06,7
AS365290,2018-07,6
AS365290,2018-08,3
AS365290,2018-09,4
AS365290,2018-10,3
AS365290,2018-11,2
AS365290,2018-12,1
AS369194,2018-04,8
AS369194,2018-05,3
AS369194,2018-06,5
AS369194,2018-07,5
AS369194,2018-08,6
AS369194,2018-09,3
AS369194,2018-10,1
AS369194,2018-11,1
AS369194,2018-12,2
AS369194,2019-01,2
AS369194,2019-02,1
AS369418,2018-04,6
AS369418,2018-05,6
AS369418,2018-06,4
AS369418,2018-07,4
AS369418,2018-08,8
AS369418,2018-09,4
AS369418,2018-10,6
AS369418,2018-11,5
AS369418,2018-12,8
AS369418,2019-01,3
AS369418,2019-02,6
AS369418,2019-03,5
AS371310,2018-04,1
AS371310,2018-05,6
AS371310,2018-06,6
AS371310,2018-07,4
AS371310,2018-08,5
AS371310,2018-09,6
AS371310,2018-10,4
AS371310,2018-11,6
AS371310,2018-12,5
AS371310,2019-01,3
AS371310,2019-02,5
AS371310,2019-03,6
AS373785,2018-04,1
AS374280,2018-04,8
AS374280,2018-05,6
AS374280,2018-06,4
AS374280,2018-07,7
AS374280,2018-08,6
AS374280,2018-09,5
AS374280,2018-10,5
AS374280,2018-11,5
AS374280,2018-12,6
AS374280,2019-01,3
AS374280,2019-02,6
AS374280,2019-03,7
AS375159,2019-01,10
AS375159,2019-02,6
AS375159,2019-03,8
AS376179,2018-12,7
AS376179,2019-01,5
AS376179,2019-02,8
AS376179,2019-03,7
AS377637,2018-04,9
AS377637,2018-05,9
AS377637,2018-06,5
AS377637,2018-07,4
AS377637,2018-08,6
AS377637,2018-09,4
AS377637,2018-10,6
AS377637,2018-11,5
AS377637,2018-12,4
AS377637,2019-01,5
AS377637,2019-02,6
AS377637,2019-03,5
AS383234,2018-04,4
AS383234,2018-05,2
AS385315,2018-04,6
AS385315,2018-05,8
AS385315,2018-06,9
AS385315,2018-07,7
AS385315,2018-08,7
AS385315,2018-09,9
AS385315,2018-10,6
AS385315,2018-11,9
AS385315,2018-12,6
AS385315,2019-01,6
AS385315,2019-02,6
AS385315,2019-03,7
AS386696,2018-04,3
AS386696,2018-05,2
AS386696,2018-06,3
AS386696,2018-07,2
AS386696,2018-08,5
AS386696,2018-09,6
AS386696,2018-10,4
AS386696,2018-11,5
AS386696,2018-12,4
AS386696,2019-01,6
AS386696,2019-02,3
AS386696,2019-03,5
AS388908,2018-05,8
AS388908,2018-06,5
AS388908,2018-07,5
AS388908,2018-08,3
AS388908,2018-09,4
AS388908,2018-10,2
AS388908,2018-11,2
AS388908,2018-12,3
AS388908,2019-01,1
AS390441,2018-04,6
AS390441,2018-05,8
AS390441,2018-06,9
AS390441,2018-07,6
AS390441,2018-08,8
AS390441,2018-09,5
AS390441,2018-10,6
AS390441,2018-11,9
AS390441,2018-12,2
AS390441,2019-01,3
AS390441,2019-02,2
AS390441,2019-03,3
AS394423,2018-04,6
AS394423,2018-05,7
AS394423,2018-06,5
AS394423,2018-07,5
AS394423,2018-08,8
AS394423,2018-09,8
AS394423,2018-10,8
AS394423,2018-11,5
AS394423,2018-12,5
AS394423,2019-01,6
AS394423,2019-02,4
AS394423,2019-03,6
AS399435,2018-04,4
AS399435,2018-05,4
AS399435,2018-06,2
AS399435,2018-07,5
AS399435,2018-08,6
AS399435,2018-09,4
AS399435,2018-10,5
AS399435,2018-11,5
AS399435,2018-12,5
AS399435,2019-01,4
AS399435,2019-02,4
AS399435,2019-03,6
AS404195,2018-04,7
AS404195,2018-05,6
AS404195,2018-06,6
AS404195,2018-07,3
AS404195,2018-08,5
AS404195,2018-09,6
AS404195,2018-10,4
AS404195,2018-11,2
AS404195,2018-12,6
AS404195,2019-01,3
AS404195,2019-02,7
AS404195,2019-03,4
AS404579,2018-04,7
AS404579,2018-05,3
AS404579,2018-06,5
AS404579,2018-07,5
AS404579,2018-08,3
AS404579,2018-09,7
AS404579,2018-10,5
AS404579,2018-11,4
AS404579,2018-12,2
AS404579,2019-01,5
AS404579,2019-02,5
AS404579,2019-03,6
AS408690,2018-09,9
AS408690,2018-10,11
AS408690,2018-11,5
AS408690,2018-12,10
AS408690,2019-01,10
AS408690,2019-02,8
AS408690,2019-03,8
AS409779,2018-05,9
AS409779,2018-06,6
AS409779,2018-07,8
AS409779,2018-08,4
AS409779,2018-09,3
AS409779,2018-10,3
AS409779,2018-11,2
AS410205,2018-04,2
AS410205,2018-05,3
AS410205,2018-06,4
AS410205,2018-07,5
AS410205,2018-08,3
AS410205,2018-09,6
AS410205,2018-10,6
AS410205,2018-11,6
AS410205,2018-12,7
AS410205,2019-01,4
AS410205,2019-02,3
AS410205,2019-03,5
AS412668,2018-04,7
AS412668,2018-05,8
AS412668,2018-06,10
AS412668,2018-07,8
AS412668,2018-08,5
AS412668,2018-09,9
AS412668,2018-10,5
AS412668,2018-11,4
AS412668,2018-12,6
AS412668,2019-01,7
AS412668,2019-02,6
AS412668,2019-03,9
AS415524,2019-01,7
AS415524,2019-02,10
AS415524,2019-03,9
AS417148,2018-10,8
AS417148,2018-11,9
AS417148,2018-12,8
AS417148,2019-01,6
AS417148,2019-02,10
AS417148,2019-03,7
AS417309,2018-04,1
AS417696,2018-04,4
AS417696,2018-05,1
AS417696,2018-06,1
AS418314,2018-05,9
AS418314,2018-06,5
AS418314,2018-07,3
AS421462,2018-05,7
AS421462,2018-06,5
AS421462,2018-07,5
AS428439,2018-04,2
AS428439,2018-05,5
AS428439,2018-06,2
AS428439,2018-07,5
AS430089,2018-04,6
AS430089,2018-05,5
AS430089,2018-06,3
AS430089,2018-07,4
AS430089,2018-08,1
AS430089,2018-09,3
AS430089,2018-10,3
AS430089,2018-11,2
AS430089,2018-12,4
AS430089,2019-01,3
AS430089,2019-02,3
AS430089,2019-03,2
AS430563,2018-04,5
AS430563,2018-05,4
AS430563,2018-06,2
AS430563,2018-07,5
AS430563,2018-08,2
AS430563,2018-09,4
AS430563,2018-10,1
AS433133,2019-02,11
AS433133,2019-03,8
AS435092,2018-04,3
AS435092,2018-05,2
AS435092,2018-06,1
AS435092,2018-07,3
AS436928,2018-04,2
AS436928,2018-05,4
AS436928,2018-06,4
AS436928,2018-07,5
AS436928,2018-08,5
AS436928,2018-09,5
AS436928,2018-10,5
AS436928,2018-11,4
AS436928,2018-12,4
AS436928,2019-01,6
AS436928,2019-02,6
AS436928,2019-03,5
AS441031,2018-08,8
AS441031,2018-09,4
AS441031,2018-10,4
AS441031,2018-11,6
AS441031,2018-12,3
AS441031,2019-01,1
AS441031,2019-02,2
AS448355,2018-04,2
AS450151,2018-04,9
AS450151,2018-05,1
AS450151,2018-06,3
AS453084,2018-04,8
AS453084,2018-05,8
AS453084,2018-06,10
AS453084,2018-07,7
AS453084,2018-08,7
AS453084,2018-09,5
AS453084,2018-10,5
AS453084,2018-11,5
AS453084,2018-12,7
AS453084,2019-01,6
AS453084,2019-02,8
AS453084,2019-03,6
AS453157,2018-04,2
AS453157,2018-05,7
AS453157,2018-06,4
AS453157,2018-07,7
AS453157,2018-08,5
AS453157,2018-09,4
AS453157,2018-10,8
AS453157,2018-11,2
AS453157,2018-12,5
AS453157,2019-01,3
AS453157,2019-02,3
AS453157,2019-03,3
AS453778,2018-04,5
AS453778,2018-05,1
AS453778,2018-06,7
AS453778,2018-07,6
AS453778,2018-08,5
AS453778,2018-09,3
AS453778,2018-10,4
AS453778,2018-11,4
AS453778,2018-12,4
AS453778,2019-01,4
AS453778,2019-02,2
AS453778,2019-03,4
AS454149,2018-04,4
AS454149,2018-05,3
AS454149,2018-06,3
AS454149,2018-07,7
AS454149,2018-08,4
AS454149,2018-09,3
AS454149,2018-10,5
AS454149,2018-11,5
AS454149,2018-12,6
AS454149,2019-01,2
AS454149,2019-02,5
AS454149,2019-03,2
AS458614,2018-04,7
AS458614,2018-05,10
AS458614,2018-06,6
AS458614,2018-07,6
AS458614,2018-08,7
AS458614,2018-09,5
AS458614,2018-10,4
AS458614,2018-11,3
AS458614,2018-12,4
AS458614,2019-01,4
AS458614,2019-02,4
AS458614,2019-03,4
AS460177,2018-04,2
AS460177,2018-05,6
AS460177,2018-06,5
AS460177,2018-07,3
AS460177,2018-08,5
AS460177,2018-09,7
AS460177,2018-10,7
AS460177,2018-11,3
AS460177,2018-12,3
AS460177,2019-01,5
AS460177,2019-02,4
AS460177,2019-03,6
AS460629,2018-07,6
AS460629,2018-08,8
AS460629,2018-09,7
AS460629,2018-10,9
AS460629,2018-11,8
AS460629,2018-12,7
AS460629,2019-01,9
AS460629,2019-02,6
AS460629,2019-03,8
AS460655,2018-04,4
AS460655,2018-05,2
AS460655,2018-06,6
AS460655,2018-07,5
AS460655,2018-08,7
AS460655,2018-09,3
AS460655,2018-10,4
AS460655,2018-11,4
AS460655,2018-12,2
AS460655,2019-01,3
AS460655,2019-02,2
AS460810,2018-04,5
AS462796,2018-04,7
AS462796,2018-05,4
AS462796,2018-06,6
AS462796,2018-07,7
AS462796,2018-08,3
AS462796,2018-09,5
AS462796,2018-10,2
AS462796,2018-11,6
AS462796,2018-12,4
AS462796,2019-01,3
AS462796,2019-02,7
AS462796,2019-03,6
AS462883,2018-04,6
AS462883,2018-05,5
AS462883,2018-06,3
AS462883,2018-07,5
AS462883,2018-08,5
AS462883,2018-09,2
AS462883,2018-10,4
AS462883,2018-11,3
AS462883,2018-12,6
AS462883,2019-01,1
AS462937,2018-12,7
AS462937,2019-01,4
AS462937,2019-02,4
AS462973,2018-04,8
AS462973,2018-05,6
AS462973,2018-06,6
AS462973,2018-07,2
AS462973,2018-08,8
AS462973,2018-09,6
AS462973,2018-10,5
AS462973,2018-11,3
AS462973,2018-12,6
AS462973,2019-01,3
AS462973,2019-02,4
AS462973,2019-03,4
AS466656,2018-04,8
AS466656,2018-05,3
AS466656,2018-06,5
AS466656,2018-07,5
AS466656,2018-08,5
AS466656,2018-09,3
AS466656,2018-10,6
AS466656,2018-11,3
AS466656,2018-12,4
AS466656,2019-01,3
AS466656,2019-02,7
AS466656,2019-03,4
AS467237,2018-04,7
AS467237,2018-05,5
AS467237,2018-06,5
AS467237,2018-07,5
AS467237,2018-08,5
AS467237,2018-09,4
AS467237,2018-10,5
AS467237,2018-11,3
AS467237,2018-12,1
AS467237,2019-01,4
AS467237,2019-02,2
AS467237,2019-03,4
AS467683,2018-04,4
AS467683,2018-05,6
AS467683,2018-06,5
AS467683,2018-07,6
AS467683,2018-08,5
AS467683,2018-09,8
AS467683,2018-10,2
AS467683,2018-11,7
AS467683,2018-12,6
AS467683,2019-01,6
AS467683,2019-02,6
AS467683,2019-03,2
AS468297,2018-04,4
AS468297,2018-05,4
AS468297,2018-06,1
AS468297,2018-07,3
AS468297,2018-08,6
AS468297,2018-09,2
AS468297,2018-10,4
AS468297,2018-11,4
AS468297,2018-12,6
AS468297,2019-01,2
AS468297,2019-02,7
AS468297,2019-03,5
AS470817,2018-04,5
AS470817,2018-05,5
AS470817,2018-06,5
AS470817,2018-07,5
AS470817,2018-08,2
AS470817,2018-09,4
AS470817,2018-10,4
AS470817,2018-11,3
AS470817,2018-12,7
AS470817,2019-01,3
AS470817,2019-02,5
AS470817,2019-03,4
AS471761,2018-06,8
AS471761,2018-07,7
AS471761,2018-08,8
AS471761,2018-09,7
AS471761,2018-10,8
AS471761,2018-11,8
AS471761,2018-12,7
AS471761,2019-01,6
AS471761,2019-02,4
AS471761,2019-03,2
AS472959,2018-06,10
AS472959,2018-07,6
AS472959,2018-08,6
AS472959,2018-09,3
AS472959,2018-10,3
AS472959,2018-11,1
AS472959,2018-12,5
AS473535,2018-04,5
AS473535,2018-05,3
AS473535,2018-06,3
AS473535,2018-07,3
AS473535,2018-08,4
AS473535,2018-09,4
AS473535,2018-10,6
AS473535,2018-11,5
AS475839,2018-04,5
AS475839,2018-05,3
AS475839,2018-06,8
AS475839,2018-07,10
AS475839,2018-08,6
AS475839,2018-09,7
AS475839,2018-10,5
AS475839,2018-11,3
AS475839,2018-12,5
AS475839,2019-01,4
AS475839,2019-02,5
AS475839,2019-03,6
AS476267,2018-04,6
AS476267,2018-05,4
AS476267,2018-06,5
AS476267,2018-07,4
AS476267,2018-08,7
AS476267,2018-09,5
AS476267,2018-10,7
AS476267,2018-11,4
AS476267,2018-12,3
AS476267,2019-01,5
AS476267,2019-02,4
AS476267,2019-03,5
AS477871,2018-04,1
AS480037,2018-04,2
AS480037,2018-05,1
AS484213,2019-01,10
AS484213,2019-02,4
AS484213,2019-03,1
AS484367,2018-07,7
AS484367,2018-08,7
AS484367,2018-09,3
AS484367,2018-10,2
AS484367,2018-11,1
AS484367,2018-12,3
AS488509,2018-04,6
AS488509,2018-05,6
AS488509,2018-06,6
AS488509,2018-07,5
AS488509,2018-08,3
AS488509,2018-09,2
AS488509,2018-10,4
AS488509,2018-11,6
AS488509,2018-12,3
AS488509,2019-01,3
AS488509,2019-02,2
AS489357,2018-12,9
AS489357,2019-01,10
AS489357,2019-02,8
AS489357,2019-03,8
AS491316,2018-04,4
AS491747,2018-04,10
AS491747,2018-05,4
AS491747,2018-06,7
AS491747,2018-07,5
AS491747,2018-08,5
AS491747,2018-09,4
AS491747,2018-10,4
AS491747,2018-11,2
AS491747,2018-12,2
AS491747,2019-01,3
AS494168,2018-04,12
AS494168,2018-05,10
AS494168,2018-06,10
AS494168,2018-07,6
AS494168,2018-08,8
AS494168,2018-09,5
AS494168,2018-10,9
AS494168,2018-11,8
AS494168,2018-12,6
AS494168,2019-01,8
AS494168,2019-02,8
AS494168,2019-03,6
AS495117,2018-04,6
AS495117,2018-05,1
AS495117,2018-06,3
AS495117,2018-07,6
AS495117,2018-08,3
AS495117,2018-09,2
AS495117,2018-10,1
AS495117,2018-11,5
AS495117,2018-12,5
AS495117,2019-01,3
AS495117,2019-02,5
AS495117,2019-03,3
AS499352,2018-04,7
AS499352,2018-05,4
AS499352,2018-06,5
AS499352,2018-07,7
AS499352,2018-08,9
AS499352,2018-09,5
AS499352,2018-10,4
AS499352,2018-11,5
AS499352,2018-12,4
AS499352,2019-01,7
AS499352,2019-02,7
AS499352,2019-03,4
AS499893,2018-04,4
AS499893,2018-05,6
AS499893,2018-06,3
AS499893,2018-07,3
AS499893,2018-08,2
AS499893,2018-09,5
AS499893,2018-10,5
AS499893,2018-11,2
AS499893,2018-12,6
AS499893,2019-01,7
AS499893,2019-02,4
AS499893,2019-03,4
AS501123,2018-04,7
AS501123,2018-05,7
AS501123,2018-06,8
AS501123,2018-07,5
AS501123,2018-08,5
AS501123,2018-09,4
AS501123,2018-10,3
AS502510,2018-04,8
AS502510,2018-05,6
AS502510,2018-06,2
AS502510,2018-07,4
AS502510,2018-08,2
AS506797,2018-04,7
AS506797,2018-05,5
AS506797,2018-06,6
AS506797,2018-07,3
AS506797,2018-08,7
AS506797,2018-09,8
AS506797,2018-10,4
AS506797,2018-11,6
AS506797,2018-12,5
AS506797,2019-01,6
AS506797,2019-02,4
AS506797,2019-03,6
AS509237,2018-04,9
AS509237,2018-05,8
AS509237,2018-06,4
AS509237,2018-07,2
AS509237,2018-08,1
AS509237,2018-09,2
AS509237,2018-10,3
AS509237,2018-11,4
AS509237,2018-12,3
AS510249,2018-11,8
AS510249,2018-12,5
AS512827,2018-04,4
AS512827,2018-05,3
AS512827,2018-06,3
AS512827,2018-07,1
AS515526,2018-04,6
AS515526,2018-05,5
AS515526,2018-06,5
AS515526,2018-07,6
AS515526,2018-08,2
AS515526,2018-09,6
AS515526,2018-10,5
AS515526,2018-11,4
AS515526,2018-12,4
AS515526,2019-01,4
AS515526,2019-02,4
AS515526,2019-03,9
AS515541,2018-04,9
AS515541,2018-05,8
AS515541,2018-06,9
AS515541,2018-07,6
AS515541,2018-08,10
AS515541,2018-09,6
AS515541,2018-10,5
AS515541,2018-11,8
AS515541,2018-12,6
AS515541,2019-01,6
AS515541,2019-02,8
AS515541,2019-03,5
AS515861,2018-04,3
AS515861,2018-05,6
AS515861,2018-06,2
AS515861,2018-07,2
AS515861,2018-08,2
AS516140,2018-04,6
AS516140,2018-05,5
AS516140,2018-06,6
AS516140,2018-07,4
AS516140,2018-08,6
AS516140,2018-09,3
AS516140,2018-10,5
AS516140,2018-11,6
AS516140,2018-12,7
AS516140,2019-01,6
AS516140,2019-02,3
AS516140,2019-03,3
AS516396,2018-04,7
AS516396,2018-05,5
AS516396,2018-06,5
AS516396,2018-07,5
AS516396,2018-08,5
AS516396,2018-09,5
AS516396,2018-10,5
AS516396,2018-11,2
AS516396,2018-12,2
AS516396,2019-01,4
AS517285,2018-07,9
AS517285,2018-08,10
AS517285,2018-09,6
AS517285,2018-10,10
AS517285,2018-11,9
AS517285,2018-12,9
AS517285,2019-01,8
AS517285,2019-02,7
AS517285,2019-03,9
AS518169,2018-04,6
AS518169,2018-05,5
AS518169,2018-06,3
AS518169,2018-07,5
AS518169,2018-08,7
AS518169,2018-09,4
AS518169,2018-10,9
AS518169,2018-11,4
AS518169,2018-12,4
AS518169,2019-01,7
AS518169,2019-02,4
AS518169,2019-03,8
AS525250,2018-05,9
AS525250,2018-06,2
AS526754,2018-12,8
AS526754,2019-01,6
AS526754,2019-02,9
AS526754,2019-03,6
AS529972,2018-04,6
AS529972,2018-05,4
AS529972,2018-06,1
AS529972,2018-07,2
AS531034,2018-04,9
AS531034,2018-05,11
AS531034,2018-06,8
AS531034,2018-07,7
AS531034,2018-08,11
AS531034,2018-09,5
AS531034,2018-10,8
AS531034,2018-11,7
AS531034,2018-12,6
AS531034,2019-01,6
AS531034,2019-02,8
AS531034,2019-03,7
AS534058,2018-04,3
AS534058,2018-05,5
AS534058,2018-06,5
AS534058,2018-07,6
AS534058,2018-08,6
AS534058,2018-09,3
AS534058,2018-10,3
AS534058,2018-11,3
AS534058,2018-12,4
AS534058,2019-01,5
